CustomerID,Age,Gender,Tenure,Contract,PaymentMethod,SubscriptionPlan,MonthlyCharges,TotalCharges,LastLoginDays,JoinMonth,Churn,ChurnLabel,TenureBucket,AgeGroup,ChargeBracket,AutoPay
CUST-05357,63,Female,72,One Year,Bank Transfer (Auto),Standard,54.98,3950.64,41,2022-11,0,No,24+ months,60+,Mid ($30–55),1
CUST-05358,49,Male,7,Month-to-Month,Electronic Check,Standard,53.7,373.9,46,2022-09,1,Yes,3–12 months,46–60,Mid ($30–55),0
CUST-05359,49,Female,25,Month-to-Month,Mailed Check,Premium,87.72,2191.59,11,2023-02,0,No,24+ months,46–60,Very High (>$75),0
CUST-05360,22,Female,29,Month-to-Month,Electronic Check,Premium,87.49,2544.57,15,2022-11,0,No,24+ months,18–25,Very High (>$75),0
CUST-05361,53,Male,72,Two Year,Mailed Check,Basic,24.1,1730.56,23,2022-01,0,No,24+ months,46–60,Low (<$30),0
CUST-05362,63,Male,7,Month-to-Month,Bank Transfer (Auto),Basic,32.45,229.69,0,2022-11,0,No,3–12 months,60+,Mid ($30–55),1
CUST-05363,59,Female,23,Month-to-Month,Electronic Check,Basic,18.89,440.23,7,2022-09,0,No,12–24 months,46–60,Low (<$30),0
CUST-05364,66,Female,13,One Year,Credit Card (Auto),Premium,79.44,1028.1,15,2023-10,0,No,12–24 months,60+,Very High (>$75),1
CUST-05365,59,Female,23,Month-to-Month,Electronic Check,Standard,64.83,1486.43,34,2022-02,0,No,12–24 months,46–60,High ($55–75),0
CUST-05366,56,Female,8,Two Year,Electronic Check,Premium,90.7,728.98,19,2022-10,0,No,3–12 months,46–60,Very High (>$75),0
CUST-05367,33,Male,1,Month-to-Month,Bank Transfer (Auto),Standard,61.66,66.18,6,2022-03,1,Yes,0–3 months,26–35,High ($55–75),1
CUST-05368,50,Male,27,Month-to-Month,Credit Card (Auto),Standard,58.24,1581.68,36,2023-01,1,Yes,24+ months,46–60,High ($55–75),1
CUST-05369,66,Male,13,One Year,Credit Card (Auto),Basic,25.13,333.69,16,2022-11,1,Yes,12–24 months,60+,Low (<$30),1
CUST-05370,38,Male,6,Month-to-Month,Bank Transfer (Auto),Premium,88.69,538.58,26,2023-06,0,No,3–12 months,36–45,Very High (>$75),1
CUST-05371,26,Male,12,Month-to-Month,Electronic Check,Standard,49.56,598.57,7,2023-02,1,Yes,3–12 months,26–35,Mid ($30–55),0
CUST-05372,23,Male,1,Month-to-Month,Credit Card (Auto),Premium,90.87,83.24,0,2022-05,0,No,0–3 months,18–25,Very High (>$75),1
CUST-05373,68,Female,72,One Year,Credit Card (Auto),Basic,27.18,1963.14,2,2022-08,0,No,24+ months,60+,Low (<$30),1
CUST-05374,62,Female,27,Two Year,Electronic Check,Standard,64.25,1743.46,39,2022-10,1,Yes,24+ months,60+,High ($55–75),0
CUST-05375,52,Male,53,One Year,Mailed Check,Standard,58.83,3115.8,0,2022-06,0,No,24+ months,46–60,High ($55–75),0
CUST-05376,56,Male,17,Two Year,Mailed Check,Basic,20.57,345.96,13,2023-03,0,No,12–24 months,46–60,Low (<$30),0
CUST-05377,39,Male,72,Month-to-Month,Mailed Check,Standard,56.11,4040.37,7,2022-08,0,No,24+ months,36–45,High ($55–75),0
CUST-05378,58,Female,21,Month-to-Month,Credit Card (Auto),Standard,48.97,1037.5,8,2023-10,0,No,12–24 months,46–60,Mid ($30–55),1
CUST-05379,71,Male,27,Month-to-Month,Electronic Check,Basic,30.66,818.84,7,2022-04,0,No,24+ months,60+,Mid ($30–55),0
CUST-05380,22,Male,21,One Year,Bank Transfer (Auto),Basic,26.52,561.1,1,2023-12,0,No,12–24 months,18–25,Low (<$30),1
CUST-05381,59,Female,42,Month-to-Month,Electronic Check,Standard,54.27,2285.63,1,2022-09,0,No,24+ months,46–60,Mid ($30–55),0
CUST-05382,40,Female,26,One Year,Mailed Check,Basic,34.46,901.73,0,2022-05,0,No,24+ months,36–45,Mid ($30–55),0
CUST-05383,34,Male,10,One Year,Bank Transfer (Auto),Standard,63.98,641.14,0,2023-07,0,No,3–12 months,26–35,High ($55–75),1
CUST-05384,29,Male,5,Two Year,Electronic Check,Standard,64.19,329.36,1,2023-05,1,Yes,3–12 months,26–35,High ($55–75),0
CUST-05385,40,Male,29,Month-to-Month,Mailed Check,Basic,21.75,623.44,17,2022-02,0,No,24+ months,36–45,Low (<$30),0
CUST-05386,33,Female,21,Month-to-Month,Credit Card (Auto),Basic,30.38,632.88,1,2023-01,0,No,12–24 months,26–35,Mid ($30–55),1
CUST-05387,20,Female,3,Month-to-Month,Bank Transfer (Auto),Premium,94.06,278.32,4,2023-05,1,Yes,0–3 months,18–25,Very High (>$75),1
CUST-05388,47,Male,16,Month-to-Month,Bank Transfer (Auto),Basic,27.69,433.21,16,2023-02,0,No,12–24 months,46–60,Low (<$30),1
CUST-05389,39,Female,23,Two Year,Electronic Check,Standard,51.63,1184.9,1,2022-11,0,No,12–24 months,36–45,Mid ($30–55),0
CUST-05390,26,Male,56,Month-to-Month,Mailed Check,Standard,61.89,3459.05,36,2022-07,1,Yes,24+ months,26–35,High ($55–75),0
CUST-05391,46,Male,2,Two Year,Bank Transfer (Auto),Premium,92.95,190.39,9,2022-02,0,No,0–3 months,46–60,Very High (>$75),1
CUST-05392,64,Male,13,Two Year,Credit Card (Auto),Basic,29.95,387.65,49,2022-03,0,No,12–24 months,60+,Low (<$30),1
CUST-05393,54,Female,55,One Year,Electronic Check,Premium,82.98,4567.99,3,2022-11,1,Yes,24+ months,46–60,Very High (>$75),0
CUST-05394,40,Male,33,Month-to-Month,Bank Transfer (Auto),Standard,51.23,1686.46,0,2022-03,0,No,24+ months,36–45,Mid ($30–55),1
CUST-05395,30,Male,10,Month-to-Month,Electronic Check,Basic,28.6,278.64,13,2022-01,0,No,3–12 months,26–35,Low (<$30),0
CUST-05396,49,Male,59,Month-to-Month,Electronic Check,Basic,26.2,1538.44,5,2023-07,1,Yes,24+ months,46–60,Low (<$30),0
CUST-05397,63,Male,21,Month-to-Month,Mailed Check,Standard,59.36,1240.63,12,2023-02,1,Yes,12–24 months,60+,High ($55–75),0
CUST-05398,69,Female,22,Month-to-Month,Electronic Check,Basic,19.89,429.88,9,2023-05,0,No,12–24 months,60+,Low (<$30),0
CUST-05399,64,Male,72,Month-to-Month,Electronic Check,Standard,50.3,3616.01,9,2023-07,0,No,24+ months,60+,Mid ($30–55),0
CUST-05400,65,Male,72,One Year,Bank Transfer (Auto),Premium,84.16,6061.1,28,2023-07,1,Yes,24+ months,60+,Very High (>$75),1
CUST-05401,40,Female,14,Month-to-Month,Mailed Check,Standard,52.39,728.59,3,2023-09,0,No,12–24 months,36–45,Mid ($30–55),0
CUST-05402,62,Female,4,Month-to-Month,Credit Card (Auto),Standard,58.52,230.94,10,2023-07,1,Yes,3–12 months,60+,High ($55–75),1
CUST-05403,34,Female,12,Month-to-Month,Bank Transfer (Auto),Premium,84.24,1001.93,8,2023-07,1,Yes,3–12 months,26–35,Very High (>$75),1
CUST-05404,57,Female,1,Two Year,Bank Transfer (Auto),Premium,89.62,97.46,16,2022-01,0,No,0–3 months,46–60,Very High (>$75),1
CUST-05405,38,Male,1,One Year,Electronic Check,Basic,31.06,23.82,0,2022-11,1,Yes,0–3 months,36–45,Mid ($30–55),0
CUST-05406,19,Female,16,Month-to-Month,Electronic Check,Standard,51.17,815.69,11,2022-01,1,Yes,12–24 months,18–25,Mid ($30–55),0
CUST-05407,54,Female,72,One Year,Bank Transfer (Auto),Standard,63.63,4578.95,9,2023-11,0,No,24+ months,46–60,High ($55–75),1
CUST-05408,23,Male,65,One Year,Electronic Check,Basic,31.37,2044.49,54,2022-07,1,Yes,24+ months,18–25,Mid ($30–55),0
CUST-05409,61,Female,22,Two Year,Credit Card (Auto),Basic,28.65,629.97,21,2022-08,0,No,12–24 months,60+,Low (<$30),1
CUST-05410,35,Male,26,Month-to-Month,Mailed Check,Basic,33.44,867.1,2,2022-07,0,No,24+ months,26–35,Mid ($30–55),0
CUST-05411,47,Female,1,Two Year,Electronic Check,Standard,52.51,56.43,10,2023-03,0,No,0–3 months,46–60,Mid ($30–55),0
CUST-05412,39,Female,7,Month-to-Month,Bank Transfer (Auto),Basic,25.16,178.06,22,2023-04,1,Yes,3–12 months,36–45,Low (<$30),1
CUST-05413,71,Female,1,Two Year,Credit Card (Auto),Standard,49.45,41.01,11,2023-10,1,Yes,0–3 months,60+,Mid ($30–55),1
CUST-05414,50,Female,44,Month-to-Month,Electronic Check,Standard,55.75,2449.25,6,2022-08,0,No,24+ months,46–60,High ($55–75),0
CUST-05415,47,Female,5,Two Year,Electronic Check,Standard,56.6,292.57,7,2022-10,1,Yes,3–12 months,46–60,High ($55–75),0
CUST-05416,34,Male,65,Two Year,Credit Card (Auto),Standard,58.46,3799.57,6,2022-04,0,No,24+ months,26–35,High ($55–75),1
CUST-05417,60,Male,32,Month-to-Month,Electronic Check,Standard,49.08,1569.04,0,2023-01,1,Yes,24+ months,46–60,Mid ($30–55),0
CUST-05418,49,Male,8,Two Year,Electronic Check,Premium,78.54,621.32,19,2022-04,0,No,3–12 months,46–60,Very High (>$75),0
CUST-05419,59,Male,5,Month-to-Month,Mailed Check,Premium,85.13,432.43,14,2023-07,0,No,3–12 months,46–60,Very High (>$75),0
CUST-05420,68,Female,31,Month-to-Month,Mailed Check,Premium,81.21,2510.18,4,2023-12,1,Yes,24+ months,60+,Very High (>$75),0
CUST-05421,31,Male,72,Month-to-Month,Mailed Check,Basic,30.89,2216.18,14,2022-06,0,No,24+ months,26–35,Mid ($30–55),0
CUST-05422,27,Male,40,Two Year,Mailed Check,Basic,29.36,1173.18,5,2023-04,0,No,24+ months,26–35,Low (<$30),0
CUST-05423,64,Female,13,Month-to-Month,Credit Card (Auto),Standard,53.53,694.62,4,2023-12,0,No,12–24 months,60+,Mid ($30–55),1
CUST-05424,68,Female,28,One Year,Bank Transfer (Auto),Standard,48.77,1375.19,20,2023-12,0,No,24+ months,60+,Mid ($30–55),1
CUST-05425,53,Male,11,One Year,Credit Card (Auto),Basic,21.09,224.54,24,2022-07,0,No,3–12 months,46–60,Low (<$30),1
CUST-05426,51,Male,72,Two Year,Mailed Check,Basic,29.75,2141.68,14,2023-01,0,No,24+ months,46–60,Low (<$30),0
CUST-05427,26,Male,44,One Year,Electronic Check,Premium,94.82,4166.1,22,2022-03,0,No,24+ months,26–35,Very High (>$75),0
CUST-05428,59,Female,30,Month-to-Month,Credit Card (Auto),Basic,23.54,710.24,6,2023-09,0,No,24+ months,46–60,Low (<$30),1
CUST-05429,45,Male,17,Month-to-Month,Electronic Check,Standard,61.62,1045.37,1,2023-06,1,Yes,12–24 months,36–45,High ($55–75),0
CUST-05430,28,Female,30,Month-to-Month,Bank Transfer (Auto),Basic,32.73,984.87,13,2023-05,0,No,24+ months,26–35,Mid ($30–55),1
CUST-05431,31,Male,13,One Year,Electronic Check,Standard,48.81,631.3,4,2022-03,0,No,12–24 months,26–35,Mid ($30–55),0
CUST-05432,56,Male,1,Month-to-Month,Bank Transfer (Auto),Standard,63.57,64.86,22,2023-08,1,Yes,0–3 months,46–60,High ($55–75),1
CUST-05433,64,Female,16,Month-to-Month,Credit Card (Auto),Basic,25.92,414.1,6,2022-04,0,No,12–24 months,60+,Low (<$30),1
CUST-05434,71,Male,72,Two Year,Mailed Check,Premium,94.38,6792.85,16,2022-11,0,No,24+ months,60+,Very High (>$75),0
CUST-05435,36,Male,31,Month-to-Month,Electronic Check,Premium,87.15,2702.4,12,2023-06,0,No,24+ months,36–45,Very High (>$75),0
CUST-05436,71,Male,2,One Year,Electronic Check,Standard,51.99,101.66,25,2023-07,0,No,0–3 months,60+,Mid ($30–55),0
CUST-05437,32,Male,69,Month-to-Month,Mailed Check,Premium,94.56,6530.76,26,2022-08,0,No,24+ months,26–35,Very High (>$75),0
CUST-05438,45,Female,10,Month-to-Month,Electronic Check,Standard,52.13,521.2,1,2023-01,0,No,3–12 months,36–45,Mid ($30–55),0
CUST-05439,41,Male,8,Month-to-Month,Bank Transfer (Auto),Standard,62.99,511.98,5,2023-06,1,Yes,3–12 months,36–45,High ($55–75),1
CUST-05440,25,Male,11,Month-to-Month,Mailed Check,Basic,20.93,224.69,30,2023-10,0,No,3–12 months,18–25,Low (<$30),0
CUST-05441,60,Male,27,Two Year,Electronic Check,Standard,59.46,1597.66,7,2022-01,1,Yes,24+ months,46–60,High ($55–75),0
CUST-05442,26,Female,25,Month-to-Month,Mailed Check,Basic,24.98,622.12,10,2023-08,0,No,24+ months,26–35,Low (<$30),0
CUST-05443,64,Female,21,Month-to-Month,Mailed Check,Basic,34.51,718.38,3,2023-05,0,No,12–24 months,60+,Mid ($30–55),0
CUST-05444,50,Female,40,One Year,Electronic Check,Standard,51.13,2043.06,12,2022-03,0,No,24+ months,46–60,Mid ($30–55),0
CUST-05445,50,Female,12,One Year,Bank Transfer (Auto),Basic,24.94,293.43,4,2023-11,0,No,3–12 months,46–60,Low (<$30),1
CUST-05446,36,Male,48,One Year,Credit Card (Auto),Standard,58.87,2833.12,26,2023-12,0,No,24+ months,36–45,High ($55–75),1
CUST-05447,20,Male,6,Two Year,Electronic Check,Standard,64.61,389.02,3,2022-07,0,No,3–12 months,18–25,High ($55–75),0
CUST-05448,27,Male,48,One Year,Electronic Check,Standard,53.16,2551.63,6,2023-11,0,No,24+ months,26–35,Mid ($30–55),0
CUST-05449,57,Male,34,Month-to-Month,Bank Transfer (Auto),Basic,24.74,846.91,1,2022-06,0,No,24+ months,46–60,Low (<$30),1
CUST-05450,64,Male,36,Two Year,Electronic Check,Basic,25.84,922.85,13,2023-03,0,No,24+ months,60+,Low (<$30),0
CUST-05451,59,Female,21,Month-to-Month,Electronic Check,Standard,52.29,1105.23,42,2022-07,1,Yes,12–24 months,46–60,Mid ($30–55),0
CUST-05452,18,Female,35,Month-to-Month,Bank Transfer (Auto),Standard,61.89,2165.82,2,2022-07,0,No,24+ months,18–25,High ($55–75),1
CUST-05453,46,Female,2,Month-to-Month,Electronic Check,Basic,19.55,31.83,0,2022-12,1,Yes,0–3 months,46–60,Low (<$30),0
CUST-05454,67,Male,61,Month-to-Month,Electronic Check,Standard,59.97,3664.56,8,2022-09,0,No,24+ months,60+,High ($55–75),0
CUST-05455,51,Female,1,Month-to-Month,Credit Card (Auto),Premium,87.07,86.29,20,2022-09,1,Yes,0–3 months,46–60,Very High (>$75),1
CUST-05456,68,Female,5,Month-to-Month,Electronic Check,Basic,22.1,112.59,55,2022-11,0,No,3–12 months,60+,Low (<$30),0
CUST-05457,30,Female,27,Month-to-Month,Credit Card (Auto),Standard,56.37,1529.86,0,2022-10,0,No,24+ months,26–35,High ($55–75),1
CUST-05458,71,Male,43,Two Year,Electronic Check,Basic,32.1,1388.11,23,2022-10,1,Yes,24+ months,60+,Mid ($30–55),0
CUST-05459,18,Male,2,Two Year,Credit Card (Auto),Premium,85.56,178.98,6,2023-03,0,No,0–3 months,18–25,Very High (>$75),1
CUST-05460,51,Male,72,One Year,Mailed Check,Basic,20.06,1442.66,2,2023-04,0,No,24+ months,46–60,Low (<$30),0
CUST-05461,46,Male,72,Two Year,Electronic Check,Basic,18.68,1349.95,3,2022-08,0,No,24+ months,46–60,Low (<$30),0
CUST-05462,65,Female,29,Month-to-Month,Bank Transfer (Auto),Premium,91.21,2639.76,38,2023-01,0,No,24+ months,60+,Very High (>$75),1
CUST-05463,64,Male,21,Two Year,Credit Card (Auto),Basic,23.61,502.43,24,2022-09,0,No,12–24 months,60+,Low (<$30),1
CUST-05464,30,Male,43,Month-to-Month,Electronic Check,Standard,63.82,2741.09,5,2023-02,1,Yes,24+ months,26–35,High ($55–75),0
CUST-05465,65,Female,12,Month-to-Month,Bank Transfer (Auto),Basic,28.48,341.04,42,2023-10,0,No,3–12 months,60+,Low (<$30),1
CUST-05466,66,Female,21,Month-to-Month,Mailed Check,Premium,85.41,1801.44,1,2023-08,0,No,12–24 months,60+,Very High (>$75),0
CUST-05467,70,Male,72,Month-to-Month,Bank Transfer (Auto),Premium,87.59,6312.59,5,2023-06,0,No,24+ months,60+,Very High (>$75),1
CUST-05468,46,Female,72,Month-to-Month,Bank Transfer (Auto),Standard,55.76,4023.77,15,2023-12,0,No,24+ months,46–60,High ($55–75),1
CUST-05469,56,Male,72,Month-to-Month,Electronic Check,Basic,33.39,2401.35,90,2022-02,1,Yes,24+ months,46–60,Mid ($30–55),0
CUST-05470,41,Male,9,Month-to-Month,Electronic Check,Basic,25.78,225.04,9,2023-11,0,No,3–12 months,36–45,Low (<$30),0
CUST-05471,43,Male,8,Month-to-Month,Mailed Check,Standard,49.76,406.29,24,2022-09,0,No,3–12 months,36–45,Mid ($30–55),0
CUST-05472,34,Female,11,Month-to-Month,Credit Card (Auto),Basic,28.14,309.4,37,2022-10,0,No,3–12 months,26–35,Low (<$30),1
CUST-05473,24,Female,18,Two Year,Mailed Check,Standard,58.58,1062.23,0,2023-08,0,No,12–24 months,18–25,High ($55–75),0
CUST-05474,30,Male,12,Month-to-Month,Bank Transfer (Auto),Standard,61.0,736.64,5,2022-11,1,Yes,3–12 months,26–35,High ($55–75),1
CUST-05475,22,Female,14,Month-to-Month,Electronic Check,Premium,93.86,1321.54,1,2023-12,0,No,12–24 months,18–25,Very High (>$75),0
CUST-05476,43,Male,31,One Year,Bank Transfer (Auto),Basic,25.52,794.21,22,2023-11,0,No,24+ months,36–45,Low (<$30),1
CUST-05477,66,Female,46,Two Year,Bank Transfer (Auto),Standard,53.98,2489.33,12,2022-10,0,No,24+ months,60+,Mid ($30–55),1
CUST-05478,20,Male,42,Month-to-Month,Bank Transfer (Auto),Premium,86.33,3618.27,1,2023-07,0,No,24+ months,18–25,Very High (>$75),1
CUST-05479,24,Male,53,Two Year,Credit Card (Auto),Standard,63.29,3363.74,8,2022-01,0,No,24+ months,18–25,High ($55–75),1
CUST-05480,66,Female,1,Month-to-Month,Electronic Check,Premium,94.65,88.27,10,2023-12,0,No,0–3 months,60+,Very High (>$75),0
CUST-05481,56,Female,1,Month-to-Month,Electronic Check,Basic,34.5,24.99,17,2023-02,1,Yes,0–3 months,46–60,Mid ($30–55),0
CUST-05482,70,Male,49,Month-to-Month,Credit Card (Auto),Standard,51.89,2543.23,22,2022-09,0,No,24+ months,60+,Mid ($30–55),1
CUST-05483,18,Male,24,One Year,Electronic Check,Premium,86.44,2078.8,1,2022-05,1,Yes,12–24 months,18–25,Very High (>$75),0
CUST-05484,66,Male,27,Month-to-Month,Bank Transfer (Auto),Basic,22.4,609.13,10,2022-12,1,Yes,24+ months,60+,Low (<$30),1
CUST-05485,34,Male,1,One Year,Bank Transfer (Auto),Standard,54.25,51.03,2,2023-08,0,No,0–3 months,26–35,Mid ($30–55),1
CUST-05486,60,Female,9,Month-to-Month,Bank Transfer (Auto),Basic,18.53,171.85,20,2023-06,0,No,3–12 months,46–60,Low (<$30),1
CUST-05487,42,Female,32,One Year,Electronic Check,Standard,50.72,1629.89,16,2023-05,0,No,24+ months,36–45,Mid ($30–55),0
CUST-05488,20,Male,62,Month-to-Month,Electronic Check,Standard,54.74,3396.08,19,2023-08,0,No,24+ months,18–25,Mid ($30–55),0
CUST-05489,32,Male,72,Month-to-Month,Bank Transfer (Auto),Basic,24.19,1739.4,1,2022-08,0,No,24+ months,26–35,Low (<$30),1
CUST-05490,46,Female,22,One Year,Electronic Check,Premium,82.73,1822.33,10,2022-01,0,No,12–24 months,46–60,Very High (>$75),0
CUST-05491,70,Male,25,One Year,Bank Transfer (Auto),Premium,81.91,2054.99,27,2022-04,0,No,24+ months,60+,Very High (>$75),1
CUST-05492,60,Female,57,Month-to-Month,Mailed Check,Premium,90.72,5179.05,18,2022-12,1,Yes,24+ months,46–60,Very High (>$75),0
CUST-05493,49,Male,24,Two Year,Mailed Check,Standard,53.0,1262.63,29,2023-04,0,No,12–24 months,46–60,Mid ($30–55),0
CUST-05494,43,Female,23,One Year,Electronic Check,Standard,60.0,1372.45,3,2022-05,0,No,12–24 months,36–45,High ($55–75),0
CUST-05495,33,Female,72,Month-to-Month,Credit Card (Auto),Premium,84.26,6056.81,5,2023-06,0,No,24+ months,26–35,Very High (>$75),1
CUST-05496,42,Female,49,Two Year,Mailed Check,Standard,61.62,3019.23,8,2023-06,0,No,24+ months,36–45,High ($55–75),0
CUST-05497,71,Female,72,One Year,Mailed Check,Standard,50.83,3658.49,11,2023-07,0,No,24+ months,60+,Mid ($30–55),0
CUST-05498,45,Male,7,Month-to-Month,Credit Card (Auto),Standard,50.67,355.61,4,2023-01,0,No,3–12 months,36–45,Mid ($30–55),1
CUST-05499,26,Female,23,Month-to-Month,Bank Transfer (Auto),Standard,59.54,1373.09,7,2022-01,1,Yes,12–24 months,26–35,High ($55–75),1
CUST-05500,18,Female,59,Month-to-Month,Credit Card (Auto),Basic,33.54,1976.18,17,2022-08,0,No,24+ months,18–25,Mid ($30–55),1
CUST-05501,46,Male,3,Month-to-Month,Electronic Check,Basic,20.42,55.43,15,2022-01,0,No,0–3 months,46–60,Low (<$30),0
CUST-05502,39,Male,50,Month-to-Month,Credit Card (Auto),Standard,49.24,2459.9,1,2023-08,0,No,24+ months,36–45,Mid ($30–55),1
CUST-05503,33,Male,6,Month-to-Month,Electronic Check,Standard,63.88,373.46,63,2022-07,0,No,3–12 months,26–35,High ($55–75),0
CUST-05504,58,Male,52,One Year,Credit Card (Auto),Premium,79.98,4165.55,12,2023-07,1,Yes,24+ months,46–60,Very High (>$75),1
CUST-05505,68,Male,30,Month-to-Month,Credit Card (Auto),Standard,52.25,1565.17,9,2022-03,0,No,24+ months,60+,Mid ($30–55),1
CUST-05506,61,Female,6,Two Year,Electronic Check,Basic,33.79,205.2,51,2023-09,0,No,3–12 months,60+,Mid ($30–55),0
CUST-05507,68,Male,20,Month-to-Month,Mailed Check,Standard,61.64,1229.29,2,2023-06,1,Yes,12–24 months,60+,High ($55–75),0
CUST-05508,71,Female,36,Month-to-Month,Bank Transfer (Auto),Basic,23.82,859.82,11,2023-09,1,Yes,24+ months,60+,Low (<$30),1
CUST-05509,58,Male,32,One Year,Electronic Check,Basic,34.22,1095.85,24,2023-06,0,No,24+ months,46–60,Mid ($30–55),0
CUST-05510,24,Male,17,One Year,Bank Transfer (Auto),Basic,27.65,464.22,7,2023-12,0,No,12–24 months,18–25,Low (<$30),1
CUST-05511,31,Male,72,Month-to-Month,Electronic Check,Basic,19.22,1386.35,19,2023-09,1,Yes,24+ months,26–35,Low (<$30),0
CUST-05512,46,Female,23,Month-to-Month,Credit Card (Auto),Basic,29.94,680.81,34,2022-06,0,No,12–24 months,46–60,Low (<$30),1
CUST-05513,36,Male,22,Month-to-Month,Electronic Check,Basic,27.12,596.26,4,2023-08,1,Yes,12–24 months,36–45,Low (<$30),0
CUST-05514,36,Male,2,One Year,Bank Transfer (Auto),Premium,87.72,179.84,4,2023-02,1,Yes,0–3 months,36–45,Very High (>$75),1
CUST-05515,19,Male,72,Month-to-Month,Electronic Check,Basic,34.89,2513.06,6,2022-07,0,No,24+ months,18–25,Mid ($30–55),0
CUST-05516,58,Female,6,One Year,Electronic Check,Basic,20.58,128.41,8,2022-11,0,No,3–12 months,46–60,Low (<$30),0
CUST-05517,62,Female,24,One Year,Mailed Check,Premium,89.16,2135.3,1,2023-09,0,No,12–24 months,60+,Very High (>$75),0
CUST-05518,32,Male,52,Month-to-Month,Mailed Check,Standard,55.79,2892.06,3,2022-05,1,Yes,24+ months,26–35,High ($55–75),0
CUST-05519,20,Female,7,Month-to-Month,Electronic Check,Basic,22.61,149.39,30,2023-01,0,No,3–12 months,18–25,Low (<$30),0
CUST-05520,28,Female,23,Month-to-Month,Credit Card (Auto),Basic,29.78,680.31,12,2023-01,1,Yes,12–24 months,26–35,Low (<$30),1
CUST-05521,70,Male,8,Month-to-Month,Electronic Check,Standard,59.35,472.95,4,2022-01,0,No,3–12 months,60+,High ($55–75),0
CUST-05522,63,Female,45,Month-to-Month,Bank Transfer (Auto),Standard,62.55,2815.5,43,2022-02,0,No,24+ months,60+,High ($55–75),1
CUST-05523,47,Female,26,Month-to-Month,Mailed Check,Basic,32.93,861.33,22,2023-06,1,Yes,24+ months,46–60,Mid ($30–55),0
CUST-05524,57,Male,62,One Year,Mailed Check,Basic,27.54,1714.27,6,2022-04,0,No,24+ months,46–60,Low (<$30),0
CUST-05525,35,Male,71,Month-to-Month,Electronic Check,Premium,83.52,5933.79,21,2023-02,0,No,24+ months,26–35,Very High (>$75),0
CUST-05526,68,Male,33,Two Year,Bank Transfer (Auto),Standard,56.99,1879.93,13,2022-05,0,No,24+ months,60+,High ($55–75),1
CUST-05527,65,Male,41,Month-to-Month,Mailed Check,Standard,54.1,2213.39,10,2023-04,0,No,24+ months,60+,Mid ($30–55),0
CUST-05528,19,Female,25,Month-to-Month,Electronic Check,Basic,22.71,566.31,5,2023-08,1,Yes,24+ months,18–25,Low (<$30),0
CUST-05529,49,Male,15,One Year,Electronic Check,Basic,27.37,406.02,3,2022-03,0,No,12–24 months,46–60,Low (<$30),0
CUST-05530,25,Female,33,Two Year,Electronic Check,Standard,59.17,1955.1,4,2023-08,0,No,24+ months,18–25,High ($55–75),0
CUST-05531,39,Female,72,Month-to-Month,Electronic Check,Premium,88.03,6344.52,1,2023-02,1,Yes,24+ months,36–45,Very High (>$75),0
CUST-05532,23,Female,17,One Year,Electronic Check,Basic,34.22,582.1,9,2022-05,0,No,12–24 months,18–25,Mid ($30–55),0
CUST-05533,29,Female,12,Two Year,Electronic Check,Premium,83.07,987.76,7,2022-12,0,No,3–12 months,26–35,Very High (>$75),0
CUST-05534,64,Male,15,One Year,Bank Transfer (Auto),Basic,24.32,373.59,0,2023-01,0,No,12–24 months,60+,Low (<$30),1
CUST-05535,57,Male,18,Month-to-Month,Electronic Check,Standard,59.34,1064.01,29,2023-04,0,No,12–24 months,46–60,High ($55–75),0
CUST-05536,53,Female,2,Two Year,Mailed Check,Basic,28.2,64.69,17,2023-04,0,No,0–3 months,46–60,Low (<$30),0
CUST-05537,32,Male,22,One Year,Electronic Check,Standard,48.02,1062.7,8,2023-07,0,No,12–24 months,26–35,Mid ($30–55),0
CUST-05538,45,Male,21,One Year,Bank Transfer (Auto),Standard,53.3,1117.56,51,2023-10,0,No,12–24 months,36–45,Mid ($30–55),1
CUST-05539,69,Female,28,One Year,Mailed Check,Standard,52.3,1455.53,10,2022-04,0,No,24+ months,60+,Mid ($30–55),0
CUST-05540,66,Female,14,Two Year,Bank Transfer (Auto),Standard,62.27,880.73,1,2023-01,0,No,12–24 months,60+,High ($55–75),1
CUST-05541,62,Male,30,Month-to-Month,Bank Transfer (Auto),Standard,62.72,1884.78,14,2023-06,0,No,24+ months,60+,High ($55–75),1
CUST-05542,35,Female,67,Month-to-Month,Bank Transfer (Auto),Standard,52.82,3533.93,25,2023-01,0,No,24+ months,26–35,Mid ($30–55),1
CUST-05543,19,Female,72,Month-to-Month,Electronic Check,Basic,19.73,1421.23,2,2022-12,0,No,24+ months,18–25,Low (<$30),0
CUST-05544,30,Male,28,Month-to-Month,Mailed Check,Standard,51.48,1444.15,2,2023-07,0,No,24+ months,26–35,Mid ($30–55),0
CUST-05545,62,Male,1,Month-to-Month,Electronic Check,Basic,20.99,15.52,4,2023-05,0,No,0–3 months,60+,Low (<$30),0
CUST-05546,71,Female,72,One Year,Credit Card (Auto),Standard,52.03,3738.03,4,2022-10,0,No,24+ months,60+,Mid ($30–55),1
CUST-05547,32,Male,39,Month-to-Month,Bank Transfer (Auto),Premium,81.98,3192.57,50,2022-07,1,Yes,24+ months,26–35,Very High (>$75),1
CUST-05548,37,Male,13,One Year,Mailed Check,Basic,26.15,330.9,22,2023-09,1,Yes,12–24 months,36–45,Low (<$30),0
